GEOID,STATEFP,COUNTYFP,metro_code,Hub_distance,NAME_2,NAMELSAD_2,Metro_Area
06037800206,06,037,,13516.9182486377,Los Angeles,Los Angeles County,Los Angeles
06037800324,06,037,37100.0,13553.810406503864,Los Angeles,Los Angeles County,Los Angeles
06037800325,06,037,37100.0,12642.820440031688,Los Angeles,Los Angeles County,Los Angeles
06037800328,06,037,31080.0,13391.58353650782,Los Angeles,Los Angeles County,Los Angeles
06037800333,06,037,,12728.705621326517,Los Angeles,Los Angeles County,Los Angeles
06037800334,06,037,,13999.798762048573,Los Angeles,Los Angeles County,Los Angeles
06037800335,06,037,,9658.128450049942,Los Angeles,Los Angeles County,Los Angeles
06037800336,06,037,,10014.611520198754,Los Angeles,Los Angeles County,Los Angeles
06037800337,06,037,,11208.886735802049,Los Angeles,Los Angeles County,Los Angeles
06037800338,06,037,,14584.0577660336,Los Angeles,Los Angeles County,Los Angeles
06037800406,06,037,37100.0,3249.2502782277966,Los Angeles,Los Angeles County,Los Angeles
06037800410,06,037,37100.0,2718.4285052053647,Los Angeles,Los Angeles County,Los Angeles
06037800411,06,037,,1323.445094135764,Los Angeles,Los Angeles County,Los Angeles
06037800412,06,037,,220.9320758932968,Los Angeles,Los Angeles County,Los Angeles
06037800504,06,037,37100.0,1594.9036307406395,Los Angeles,Los Angeles County,Los Angeles
06037800506,06,037,37100.0,2054.524603840782,Los Angeles,Los Angeles County,Los Angeles
06037900102,06,037,31080.0,101658.73093270132,Los Angeles,Los Angeles County,Los Angeles
06037900103,06,037,31080.0,91368.95210909701,Los Angeles,Los Angeles County,Los Angeles
06037900104,06,037,31080.0,87789.72710192551,Los Angeles,Los Angeles County,Los Angeles
06037900301,06,037,,85761.04250068062,Los Angeles,Los Angeles County,Los Angeles
06037900501,06,037,31080.0,81248.6765098437,Los Angeles,Los Angeles County,Los Angeles
06037900504,06,037,31080.0,80156.66485045027,Los Angeles,Los Angeles County,Los Angeles
06037900505,06,037,31080.0,81872.3129330001,Los Angeles,Los Angeles County,Los Angeles
06037900506,06,037,31080.0,82272.54450280768,Los Angeles,Los Angeles County,Los Angeles
06037900508,06,037,31080.0,83353.66712067732,Los Angeles,Los Angeles County,Los Angeles
06037900509,06,037,,82501.19917310319,Los Angeles,Los Angeles County,Los Angeles
06037900510,06,037,,82556.13571746708,Los Angeles,Los Angeles County,Los Angeles
06037900602,06,037,31080.0,84196.09916395895,Los Angeles,Los Angeles County,Los Angeles
06037900606,06,037,31080.0,82966.18988499073,Los Angeles,Los Angeles County,Los Angeles
06037900607,06,037,31080.0,82267.25685216136,Los Angeles,Los Angeles County,Los Angeles
06037900608,06,037,31080.0,83292.76793757969,Los Angeles,Los Angeles County,Los Angeles
06037900609,06,037,31080.0,84386.88178526,Los Angeles,Los Angeles County,Los Angeles
06037900610,06,037,,85526.46930797727,Los Angeles,Los Angeles County,Los Angeles
06037900611,06,037,,84102.63415191892,Los Angeles,Los Angeles County,Los Angeles
06037900701,06,037,31080.0,80451.47748208528,Los Angeles,Los Angeles County,Los Angeles
06037900703,06,037,31080.0,79800.58521902007,Los Angeles,Los Angeles County,Los Angeles
06037900704,06,037,31080.0,78357.32029229136,Los Angeles,Los Angeles County,Los Angeles
06037900705,06,037,31080.0,77646.80397925415,Los Angeles,Los Angeles County,Los Angeles
06037900804,06,037,31080.0,83221.15221485008,Los Angeles,Los Angeles County,Los Angeles
06037900805,06,037,31080.0,81243.8252590814,Los Angeles,Los Angeles County,Los Angeles
06037900806,06,037,31080.0,81830.55926249333,Los Angeles,Los Angeles County,Los Angeles
06037900807,06,037,,82521.54505210291,Los Angeles,Los Angeles County,Los Angeles
06037900808,06,037,,82869.0834212449,Los Angeles,Los Angeles County,Los Angeles
06037900901,06,037,,81786.06290012949,Los Angeles,Los Angeles County,Los Angeles
06037900902,06,037,,88091.24119126271,Los Angeles,Los Angeles County,Los Angeles
06037901003,06,037,31080.0,78616.4304250375,Los Angeles,Los Angeles County,Los Angeles
06037901007,06,037,31080.0,75835.2110631482,Los Angeles,Los Angeles County,Los Angeles
06037901008,06,037,31080.0,80534.80127758447,Los Angeles,Los Angeles County,Los Angeles
06037901009,06,037,31080.0,79086.30201692025,Los Angeles,Los Angeles County,Los Angeles
06037901010,06,037,31080.0,76919.57674580961,Los Angeles,Los Angeles County,Los Angeles
06037901011,06,037,31080.0,77636.16063177158,Los Angeles,Los Angeles County,Los Angeles
06037901012,06,037,,77267.42380466739,Los Angeles,Los Angeles County,Los Angeles
06037901013,06,037,,78005.04303297399,Los Angeles,Los Angeles County,Los Angeles
06037901014,06,037,,79436.77155061104,Los Angeles,Los Angeles County,Los Angeles
06037901101,06,037,31080.0,74881.54947862795,Los Angeles,Los Angeles County,Los Angeles
06037901102,06,037,31080.0,75538.47673181679,Los Angeles,Los Angeles County,Los Angeles
06037901209,06,037,31080.0,79758.82183611195,Los Angeles,Los Angeles County,Los Angeles
06037901210,06,037,31080.0,72010.3618814819,Los Angeles,Los Angeles County,Los Angeles
06037901214,06,037,,75762.76061033395,Los Angeles,Los Angeles County,Los Angeles
06037901215,06,037,,73517.09495330979,Los Angeles,Los Angeles County,Los Angeles
06037901216,06,037,,74819.69778021416,Los Angeles,Los Angeles County,Los Angeles
06037901217,06,037,,68726.5282051966,Los Angeles,Los Angeles County,Los Angeles
06037901218,06,037,,70971.23344556343,Los Angeles,Los Angeles County,Los Angeles
06037901300,06,037,,91047.42248648423,Los Angeles,Los Angeles County,Los Angeles
06037910002,06,037,31080.0,79557.9147141574,Los Angeles,Los Angeles County,Los Angeles
06037910210,06,037,31080.0,71817.90631288447,Los Angeles,Los Angeles County,Los Angeles
06037910211,06,037,,73850.24254795322,Los Angeles,Los Angeles County,Los Angeles
06037910212,06,037,,73600.77241887193,Los Angeles,Los Angeles County,Los Angeles
06037910213,06,037,,66580.46269150391,Los Angeles,Los Angeles County,Los Angeles
06037910214,06,037,,70505.53865583093,Los Angeles,Los Angeles County,Los Angeles
06037910215,06,037,,71409.52829118185,Los Angeles,Los Angeles County,Los Angeles
06037910216,06,037,,70638.68858778808,Los Angeles,Los Angeles County,Los Angeles
06037910217,06,037,,66196.4108517049,Los Angeles,Los Angeles County,Los Angeles
06037910218,06,037,,74164.64036886454,Los Angeles,Los Angeles County,Los Angeles
06037910301,06,037,31080.0,72810.66820142393,Los Angeles,Los Angeles County,Los Angeles
06037910302,06,037,31080.0,71325.25520223474,Los Angeles,Los Angeles County,Los Angeles
06037910401,06,037,31080.0,69408.78528051471,Los Angeles,Los Angeles County,Los Angeles
06037910404,06,037,31080.0,69898.89573633295,Los Angeles,Los Angeles County,Los Angeles
06037910405,06,037,,71194.33807071342,Los Angeles,Los Angeles County,Los Angeles
06037910501,06,037,31080.0,71874.04264314768,Los Angeles,Los Angeles County,Los Angeles
06037910502,06,037,31080.0,72432.65754537124,Los Angeles,Los Angeles County,Los Angeles
06037910504,06,037,31080.0,71222.87537411446,Los Angeles,Los Angeles County,Los Angeles
06037910505,06,037,31080.0,70537.07399997624,Los Angeles,Los Angeles County,Los Angeles
06037910601,06,037,31080.0,74019.03814157624,Los Angeles,Los Angeles County,Los Angeles
06037910602,06,037,31080.0,73122.54294138493,Los Angeles,Los Angeles County,Los Angeles
06037910605,06,037,31080.0,73160.86483163826,Los Angeles,Los Angeles County,Los Angeles
06037910606,06,037,31080.0,72479.43193655559,Los Angeles,Los Angeles County,Los Angeles
06037910607,06,037,,71694.81156438745,Los Angeles,Los Angeles County,Los Angeles
06037910608,06,037,,72051.28371010542,Los Angeles,Los Angeles County,Los Angeles
06037910706,06,037,31080.0,75161.98681603764,Los Angeles,Los Angeles County,Los Angeles
06037910707,06,037,31080.0,69444.08224421696,Los Angeles,Los Angeles County,Los Angeles
06037910709,06,037,31080.0,71145.24734237867,Los Angeles,Los Angeles County,Los Angeles
06037910712,06,037,31080.0,72281.35658366291,Los Angeles,Los Angeles County,Los Angeles
06037910713,06,037,31080.0,75001.05763895685,Los Angeles,Los Angeles County,Los Angeles
06037910714,06,037,31080.0,74025.15612720029,Los Angeles,Los Angeles County,Los Angeles
06037910715,06,037,31080.0,71651.00627214997,Los Angeles,Los Angeles County,Los Angeles
06037910716,06,037,31080.0,70708.14985809883,Los Angeles,Los Angeles County,Los Angeles
06037910717,06,037,,75905.43116588923,Los Angeles,Los Angeles County,Los Angeles
06037910718,06,037,,75043.4501883847,Los Angeles,Los Angeles County,Los Angeles
06037910719,06,037,,76412.04094565897,Los Angeles,Los Angeles County,Los Angeles
06037910720,06,037,,73530.81174173766,Los Angeles,Los Angeles County,Los Angeles
06037910721,06,037,,74372.1235297991,Los Angeles,Los Angeles County,Los Angeles
06037910804,06,037,31080.0,62306.1605983652,Los Angeles,Los Angeles County,Los Angeles
06037910807,06,037,31080.0,46318.59715519166,Los Angeles,Los Angeles County,Los Angeles
06037910808,06,037,31080.0,49076.571009544954,Los Angeles,Los Angeles County,Los Angeles
06037910809,06,037,31080.0,42687.290489219966,Los Angeles,Los Angeles County,Los Angeles
06037910810,06,037,31080.0,49367.077454747196,Los Angeles,Los Angeles County,Los Angeles
06037910814,06,037,,56990.2167037378,Los Angeles,Los Angeles County,Los Angeles
06037910815,06,037,,56026.67440634347,Los Angeles,Los Angeles County,Los Angeles
06037911001,06,037,31080.0,82685.3963309815,Los Angeles,Los Angeles County,Los Angeles
06037911100,06,037,,81594.36640976688,Los Angeles,Los Angeles County,Los Angeles
06037920013,06,037,31080.0,43444.404745838205,Los Angeles,Los Angeles County,Los Angeles
06037920015,06,037,31080.0,48652.685487980336,Los Angeles,Los Angeles County,Los Angeles
06037920016,06,037,31080.0,47065.789139443696,Los Angeles,Los Angeles County,Los Angeles
06037920017,06,037,31080.0,44627.539189521245,Los Angeles,Los Angeles County,Los Angeles
06037920018,06,037,31080.0,46113.93069025998,Los Angeles,Los Angeles County,Los Angeles
06037920020,06,037,31080.0,48156.96469061202,Los Angeles,Los Angeles County,Los Angeles
06037920028,06,037,31080.0,44791.10696715426,Los Angeles,Los Angeles County,Los Angeles
06037920029,06,037,31080.0,43787.85980224946,Los Angeles,Los Angeles County,Los Angeles
06037920030,06,037,31080.0,42062.45681454078,Los Angeles,Los Angeles County,Los Angeles
06037920031,06,037,31080.0,40447.26478349318,Los Angeles,Los Angeles County,Los Angeles
06037920034,06,037,31080.0,45218.76996653212,Los Angeles,Los Angeles County,Los Angeles
06037920035,06,037,31080.0,42875.27975465962,Los Angeles,Los Angeles County,Los Angeles
06037920038,06,037,31080.0,43651.50778541401,Los Angeles,Los Angeles County,Los Angeles
06037920039,06,037,31080.0,43625.31185298173,Los Angeles,Los Angeles County,Los Angeles
06037920040,06,037,31080.0,45345.04822339336,Los Angeles,Los Angeles County,Los Angeles
06037920041,06,037,31080.0,43324.95958983245,Los Angeles,Los Angeles County,Los Angeles
06037920042,06,037,31080.0,40320.15425428439,Los Angeles,Los Angeles County,Los Angeles
06037920043,06,037,31080.0,40251.73351857074,Los Angeles,Los Angeles County,Los Angeles
06037920044,06,037,31080.0,44929.055658969715,Los Angeles,Los Angeles County,Los Angeles
06037920045,06,037,31080.0,45945.02976603227,Los Angeles,Los Angeles County,Los Angeles
06037920046,06,037,,42713.60195390016,Los Angeles,Los Angeles County,Los Angeles
06037920047,06,037,,42253.97388430056,Los Angeles,Los Angeles County,Los Angeles
06037920048,06,037,,42949.06950517893,Los Angeles,Los Angeles County,Los Angeles
06037920049,06,037,,48447.542824411415,Los Angeles,Los Angeles County,Los Angeles
06037920050,06,037,,58273.73469069958,Los Angeles,Los Angeles County,Los Angeles
06037920102,06,037,31080.0,65614.05946393979,Los Angeles,Los Angeles County,Los Angeles
06037920104,06,037,31080.0,57743.14105427756,Los Angeles,Los Angeles County,Los Angeles
06037920106,06,037,31080.0,44947.16774166769,Los Angeles,Los Angeles County,Los Angeles
06037920109,06,037,31080.0,46000.029140762395,Los Angeles,Los Angeles County,Los Angeles
06037920110,06,037,31080.0,44951.24551155262,Los Angeles,Los Angeles County,Los Angeles
06037920111,06,037,31080.0,45675.559933333745,Los Angeles,Los Angeles County,Los Angeles
06037920112,06,037,31080.0,43785.90676811023,Los Angeles,Los Angeles County,Los Angeles
06037920114,06,037,31080.0,43263.085416078415,Los Angeles,Los Angeles County,Los Angeles
06037920115,06,037,31080.0,42665.66494797317,Los Angeles,Los Angeles County,Los Angeles
06037920116,06,037,31080.0,49125.78512014354,Los Angeles,Los Angeles County,Los Angeles
06037920118,06,037,31080.0,46611.69918096777,Los Angeles,Los Angeles County,Los Angeles
06037920119,06,037,31080.0,47338.93987282519,Los Angeles,Los Angeles County,Los Angeles
06037920120,06,037,,48829.25156894611,Los Angeles,Los Angeles County,Los Angeles
06037920121,06,037,,44913.670287222456,Los Angeles,Los Angeles County,Los Angeles
06037920200,06,037,31080.0,47078.61753222835,Los Angeles,Los Angeles County,Los Angeles
06037920303,06,037,37100.0,30457.027664600206,Los Angeles,Los Angeles County,Los Angeles
06037920312,06,037,31080.0,35367.34763006438,Los Angeles,Los Angeles County,Los Angeles
06037920313,06,037,31080.0,36653.643248666696,Los Angeles,Los Angeles County,Los Angeles
06037920314,06,037,31080.0,40446.91667358512,Los Angeles,Los Angeles County,Los Angeles
06037920322,06,037,31080.0,37888.457422513085,Los Angeles,Los Angeles County,Los Angeles
06037920326,06,037,31080.0,35472.56360109174,Los Angeles,Los Angeles County,Los Angeles
06037920328,06,037,31080.0,41578.71597521177,Los Angeles,Los Angeles County,Los Angeles
06037920329,06,037,31080.0,40976.19736145409,Los Angeles,Los Angeles County,Los Angeles
06037920330,06,037,31080.0,40059.8312605821,Los Angeles,Los Angeles County,Los Angeles
06037920331,06,037,31080.0,39511.54291705264,Los Angeles,Los Angeles County,Los Angeles
06037920332,06,037,31080.0,38259.584421775435,Los Angeles,Los Angeles County,Los Angeles
06037920334,06,037,31080.0,38448.82610024273,Los Angeles,Los Angeles County,Los Angeles
06037920338,06,037,31080.0,38289.1913623056,Los Angeles,Los Angeles County,Los Angeles
06037920339,06,037,31080.0,41258.04883064303,Los Angeles,Los Angeles County,Los Angeles
06037920340,06,037,,38392.612376002086,Los Angeles,Los Angeles County,Los Angeles
06037920341,06,037,,37955.56530600763,Los Angeles,Los Angeles County,Los Angeles
06037920342,06,037,,37428.38402659929,Los Angeles,Los Angeles County,Los Angeles
06037920343,06,037,,36992.75481185739,Los Angeles,Los Angeles County,Los Angeles
06037930400,06,037,,57873.23666612024,Los Angeles,Los Angeles County,Los Angeles
06037980001,06,037,31080.0,24300.593080423598,Los Angeles,Los Angeles County,Los Angeles
06037980002,06,037,31080.0,7438.330693284248,Los Angeles,Los Angeles County,Los Angeles
06037980003,06,037,31080.0,99834.75708853896,Los Angeles,Los Angeles County,Los Angeles
06037980004,06,037,31080.0,77855.260167256,Los Angeles,Los Angeles County,Los Angeles
06037980005,06,037,31080.0,6111.23950792801,Los Angeles,Los Angeles County,Los Angeles
06037980006,06,037,31080.0,8069.330548959192,Los Angeles,Los Angeles County,Los Angeles
06037980007,06,037,31080.0,2531.1350563102824,Los Angeles,Los Angeles County,Los Angeles
06037980008,06,037,31080.0,19725.188964764613,Los Angeles,Los Angeles County,Los Angeles
06037980009,06,037,31080.0,22920.933390795544,Los Angeles,Los Angeles County,Los Angeles
06037980010,06,037,31080.0,23859.2360352155,Los Angeles,Los Angeles County,Los Angeles
06037980011,06,037,,4045.526894615713,Los Angeles,Los Angeles County,Los Angeles
06037980012,06,037,,17994.96350329568,Los Angeles,Los Angeles County,Los Angeles
06037980013,06,037,31080.0,3584.653574977254,Los Angeles,Los Angeles County,Los Angeles
06037980014,06,037,31080.0,5675.708382081451,Los Angeles,Los Angeles County,Los Angeles
06037980015,06,037,31080.0,7002.046627276556,Los Angeles,Los Angeles County,Los Angeles
06037980016,06,037,,22374.48383271687,Los Angeles,Los Angeles County,Los Angeles
06037980017,06,037,,6381.540509804469,Los Angeles,Los Angeles County,Los Angeles
06037980018,06,037,31080.0,6031.595586218679,Los Angeles,Los Angeles County,Los Angeles
06037980019,06,037,31080.0,5789.813979180236,Los Angeles,Los Angeles County,Los Angeles
06037980020,06,037,,29794.520286920335,Los Angeles,Los Angeles County,Los Angeles
06037980021,06,037,31080.0,29541.572761694017,Los Angeles,Los Angeles County,Los Angeles
06037980022,06,037,31080.0,29365.685362161657,Los Angeles,Los Angeles County,Los Angeles
06037980023,06,037,37100.0,21568.444775513948,Los Angeles,Los Angeles County,Los Angeles
06037980024,06,037,31080.0,16174.266563516205,Los Angeles,Los Angeles County,Los Angeles
06037980025,06,037,31080.0,10487.392122641659,Los Angeles,Los Angeles County,Los Angeles
06037980026,06,037,31080.0,35346.017979628814,Los Angeles,Los Angeles County,Los Angeles
06037980028,06,037,31080.0,2772.894865368405,Los Angeles,Los Angeles County,Los Angeles
06037980030,06,037,31080.0,1303.5853673336287,Los Angeles,Los Angeles County,Los Angeles
06037980031,06,037,31080.0,3965.6021451178326,Los Angeles,Los Angeles County,Los Angeles
06037980033,06,037,31080.0,2583.617694333524,Los Angeles,Los Angeles County,Los Angeles
